gender,Near_Location,Partner,Phone,Contract_period,Age,Month_to_end_contract,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
1,1,1,1,12,30,12,1.77253952,1.905719594,0
1,1,1,0,1,34,1,1.36631678,1.179171445,0
1,0,0,1,12,32,12,0.420866668,0.328133986,0
1,1,1,1,12,28,7,2.296660538,2.178300854,0
1,1,1,1,1,30,1,1.504492984,1.437734624,0
0,1,0,1,1,25,1,0.735514831,0,1
0,0,0,1,1,21,1,1.565611915,1.660563702,1
0,1,1,1,1,34,1,1.730444913,1.61921995,0
1,1,0,1,6,27,6,0.601790759,0.505718321,0
1,1,1,1,6,28,6,1.061473797,1.080237362,0
1,0,0,1,6,28,6,2.709592493,2.665191856,0
1,1,1,1,12,32,10,2.126695726,2.211990668,0
0,0,1,1,1,34,1,2.117744156,2.08304367,0
0,1,0,1,1,27,1,1.694469868,1.014494173,1
0,1,1,1,1,34,1,2.793179874,2.724581017,1
1,1,0,1,1,24,1,3.121683389,3.13796001,0
1,1,1,1,12,33,12,1.730973102,1.829074425,0
1,1,1,1,12,30,5,2.561456579,2.603601968,0
0,1,0,1,6,27,6,3.173819864,3.077042609,0
0,1,0,1,1,30,1,2.612830102,2.517302734,0
1,1,1,1,6,25,6,1.350898373,1.475991543,1
1,1,1,1,6,31,4,2.568781007,2.681225473,0
1,1,1,1,1,33,1,1.012293519,0.969307257,0
1,1,1,0,12,31,12,3.658439213,3.670784468,0
1,1,1,1,6,32,5,3.015782859,3.093687696,0
0,1,1,1,12,29,11,1.73679933,1.666936609,0
1,1,0,1,1,25,1,0.483023598,0.396027994,0
1,1,0,1,6,37,6,3.257928222,3.212881703,0
0,0,1,1,6,25,2,2.044484044,1.652033781,1
0,1,0,0,6,34,6,0.935762872,0.978570077,0
1,1,0,1,12,29,11,1.462047327,1.549579139,0
0,1,1,1,12,26,7,2.195334463,2.261025131,0
1,1,0,1,1,29,1,1.878160373,2.223182241,1
0,0,1,1,1,30,1,1.645501736,1.520773154,0
1,1,0,1,1,28,1,2.694437349,2.804686481,0
0,1,1,1,1,28,1,1.684097422,0.769953656,1
1,1,1,1,12,32,12,0.280831589,0.215449861,0
0,1,0,1,6,30,6,1.338103301,1.33875302,0
1,1,1,1,6,30,6,1.124974079,1.178162928,0
1,1,1,1,6,29,6,2.018038415,1.926621265,0
1,1,1,1,1,25,1,2.620717629,2.006647697,1
1,1,1,0,12,30,12,2.156586435,2.020882611,0
1,0,1,1,6,32,5,1.174832217,1.318953074,0
1,1,1,1,12,33,12,1.674686598,1.820272591,0
1,1,1,1,1,33,1,2.275973087,2.219315542,0
0,1,0,0,1,31,1,1.930327523,1.738733604,1
0,1,0,1,1,32,1,4.039690205,4.010277721,0
1,1,1,1,12,32,10,0.236773347,0.194092342,0
1,1,1,1,1,29,1,1.542481401,0.930830642,1
1,1,1,1,1,29,1,1.610719108,1.492305582,0
1,1,0,1,1,29,1,1.213122039,1.066219234,1
0,1,1,1,6,26,4,0.505485273,0.389950013,0
1,1,1,1,1,28,1,1.870633894,1.2237114,1
0,1,0,1,6,26,3,1.622575934,1.6444175,0
0,0,1,1,1,26,1,1.714971857,1.504596838,1
1,1,0,1,1,34,1,2.736001944,2.431430166,0
1,1,0,1,12,33,11,0.855677254,0.877155451,0
1,1,1,1,6,30,6,2.030670677,2.02632402,0
0,1,0,1,1,34,1,0.652188279,0.505270884,0
0,1,1,1,6,30,4,3.71411884,3.652659743,0
1,1,1,1,1,26,1,1.020725968,1.268031252,1
1,1,1,1,1,29,1,2.437023288,2.276216769,1
1,1,1,1,1,28,1,1.150208043,0.811128178,1
0,0,1,1,1,33,1,0.992756196,0.148650599,1
0,1,1,1,1,28,1,1.860859971,1.708781758,0
1,1,0,1,1,26,1,0.559675048,0.06810492,1
1,1,1,1,1,27,1,1.658286428,0.733140191,1
1,1,0,1,1,33,1,1.653748584,1.770933328,0
1,1,0,1,1,33,1,1.53718642,1.211944714,1
0,1,0,0,12,30,11,1.470718811,1.621102189,0
0,0,0,1,1,24,1,1.723501519,2.122005521,1
1,1,1,1,1,30,1,2.083772064,1.230824934,1
0,1,0,1,6,26,6,0.137019389,0.127029079,0
0,0,1,1,1,29,1,1.530233233,1.634070304,0
1,1,0,1,1,30,1,0.967083332,0.946514276,0
1,1,0,1,1,27,1,1.633328006,1.651482997,1
0,1,0,1,1,28,1,1.995592711,1.947633428,0
0,1,0,1,1,29,1,0.473912136,0.405892287,1
1,1,1,1,1,31,1,1.73590108,0.946675862,1
1,0,0,1,1,35,1,3.248299906,3.154535526,0
0,0,1,1,6,30,6,0.91569552,1.017554554,0
1,1,1,1,1,26,1,2.411779318,1.626832331,1
1,1,0,1,12,29,11,1.040332903,0.952670079,0
1,1,1,1,12,33,12,1.045503102,1.008381805,0
1,1,0,1,1,28,1,0.492591093,0,1
0,1,1,1,1,26,1,1.500288265,1.464784853,0
1,0,0,1,1,24,1,2.177340833,1.301658639,1
0,1,1,1,1,25,1,0.709855436,0.473437414,1
0,1,0,1,6,30,6,0.85274618,0.874095702,0
1,1,1,1,12,34,8,2.085466126,2.175455227,0
1,1,0,1,1,26,1,1.092106524,0.966534934,0
0,1,0,1,6,29,6,2.439079512,2.45388067,0
1,1,0,1,1,33,1,2.717841586,2.8169808,0
1,1,1,1,1,32,1,2.33066107,2.27743519,0
0,0,0,1,6,31,6,3.284086789,3.294925287,0
1,1,1,1,12,25,9,2.789624754,2.845273181,0
0,1,0,1,6,35,5,1.094371196,1.180329391,0
1,1,1,1,12,32,8,1.974364581,2.008086903,0
1,0,1,1,1,31,1,2.032658815,2.175619349,0
1,1,1,1,12,28,8,1.777730641,1.737266675,0
1,1,0,1,6,32,6,0.789383895,0.807922832,0
0,1,0,1,6,25,6,2.496089208,2.366013492,1
0,1,1,1,1,27,1,0.278525848,0.511756724,1
1,1,0,1,12,29,12,1.01010352,0.92551221,0
1,1,0,1,6,30,6,1.160094237,0,1
1,1,0,1,1,26,1,0.851689283,0.592379119,1
1,1,1,1,1,30,1,0.162849938,0.224930407,0
0,1,1,1,6,28,6,1.426644558,1.456683908,0
0,1,1,1,1,30,1,0.369477528,0.39844101,0
0,1,1,1,12,32,10,2.82592199,2.881917284,0
0,1,0,1,1,27,1,0.912151157,0.900552808,0
1,1,1,1,12,30,10,2.91927381,2.823736031,0
1,1,0,0,6,30,6,2.368787287,2.310199866,0
0,1,1,1,6,34,6,2.340698393,2.325366695,0
1,1,1,0,1,24,1,1.469577276,0.802143909,1
1,1,0,1,12,22,4,2.960669214,3.140293069,0
1,1,1,1,1,32,1,3.128511689,3.103099474,0
1,1,0,1,6,32,6,1.627376358,1.505095632,0
1,1,1,1,6,29,6,2.71522093,2.554628072,0
0,0,0,0,1,35,1,1.711176517,1.766058588,0
1,1,0,1,1,30,1,3.070496749,3.129331054,0
1,1,1,1,1,30,1,0.178174337,0,1
1,1,1,1,6,32,4,1.186565794,1.195623839,0
0,1,0,1,1,29,1,2.250292929,2.566730167,1
0,1,1,1,12,29,12,1.746410731,1.776478271,0
1,1,0,0,6,32,6,2.267001631,2.548359512,0
0,1,0,1,1,28,1,4.443218395,4.471150084,0
1,1,1,1,1,26,1,2.259442176,2.238541089,0
1,1,0,0,1,29,1,1.349662919,1.311967533,0
0,1,1,1,1,27,1,1.76098422,1.345532537,1
0,1,0,1,1,32,1,1.597877797,1.540783727,0
0,1,0,1,1,28,1,1.758284641,1.647100434,1
0,1,0,1,1,32,1,1.249457643,1.266272312,0
0,1,1,1,1,33,1,2.189759249,1.990879874,0
1,1,0,0,1,29,1,0.233449183,0.38961237,0
1,1,0,1,1,29,1,1.278604388,0.418223599,1
1,1,0,1,12,30,12,0.239048988,0.399170435,0
0,1,1,1,12,31,9,0.530804358,0.578268475,0
0,1,1,1,12,32,12,1.112927265,1.202011584,0
1,1,1,1,12,27,12,1.932871889,1.812804195,0
1,0,0,0,6,22,6,2.26691108,0.950233882,1
1,1,1,1,12,28,12,2.202736983,2.049140287,0
0,1,1,1,12,28,12,2.208289091,2.105484818,0
1,0,0,1,1,30,1,1.914342263,1.501592326,1
1,1,0,1,1,22,1,0.178859607,0,1
0,1,0,1,1,32,1,1.346592867,1.352268939,0
1,1,0,1,6,31,6,2.698389717,2.624819283,0
0,1,1,1,12,30,12,1.068114294,1.070125909,0
1,1,1,1,1,27,1,2.338990126,1.844427714,1
0,1,0,1,1,34,1,2.772606068,2.886869809,0
0,1,0,1,1,25,1,1.128034945,1.155351098,0
1,1,1,1,6,31,6,2.820392671,2.748149042,0
1,1,1,1,1,30,1,1.455314145,1.295285842,0
0,1,1,1,1,32,1,2.596908488,2.653751465,0
0,1,0,1,1,25,1,1.906026613,0.632732194,1
1,1,0,1,12,25,12,1.259998508,1.349391727,0
0,0,0,1,1,29,1,0.989664062,1.179396534,1
0,1,1,1,12,26,12,3.326250333,3.259372427,0
0,1,1,1,12,28,12,2.111555594,2.166155677,0
0,1,0,1,1,30,1,2.560296129,2.565991386,0
0,1,1,1,1,27,1,0.261701345,0.331028049,0
0,1,0,1,1,32,1,1.307511446,1.176232275,0
1,1,1,1,12,30,12,2.7233157,2.782531463,0
0,1,0,1,1,31,1,2.688779384,2.857967546,0
0,1,0,1,6,33,6,1.40979912,1.45002824,0
0,1,0,1,1,32,1,2.853551373,2.769407029,0
0,1,0,1,1,32,1,2.658916694,2.724015491,0
1,1,1,1,6,26,6,3.983777245,3.848833149,0
1,1,0,1,1,25,1,1.304618332,1.171099736,1
1,0,1,1,6,29,6,1.602245589,1.811998177,0
1,1,1,1,1,30,1,1.141397274,0.154814979,1
0,1,0,1,6,31,6,1.644811949,1.645430639,0
1,1,0,1,12,26,12,2.153520974,1.639741356,1
1,1,0,1,1,29,1,2.457880164,2.34461838,0
0,1,0,1,6,28,6,2.081673172,2.21181257,0
1,1,0,1,6,26,4,2.640722957,2.641721556,0
0,1,1,1,1,31,1,2.316752698,2.373735646,0
1,1,0,1,1,35,1,2.738442041,2.550214751,0
0,1,0,1,1,30,1,1.353786894,1.49795778,0
0,1,0,1,1,28,1,2.132190675,1.273406736,1
0,1,1,1,1,27,1,0,0.007231158,0
1,1,1,1,1,29,1,0.997373487,1.063713079,0
1,1,0,1,6,30,6,2.701159043,2.629631537,0
1,1,0,1,1,29,1,2.709857479,1.418703091,1
0,1,0,1,12,29,8,2.598381935,2.57012504,0
1,1,0,1,1,26,1,0.166628354,0,1
1,1,1,1,6,29,6,0,0.05949622,0
1,1,0,1,1,31,1,2.049270083,1.986379982,0
0,1,1,1,6,25,6,0.66314835,0.645021322,0
0,1,1,1,12,25,11,1.68296334,1.825890898,0
0,1,1,1,12,29,12,3.270778089,3.18946328,0
0,1,1,0,6,29,6,2.556424661,1.681566617,1
0,1,1,1,1,29,1,2.006330572,1.902553974,0
1,1,1,1,1,26,1,1.074941422,0.731926396,1
1,1,1,1,6,34,5,0.863060408,0.908108734,0
0,0,1,1,1,26,1,2.513595742,2.299248975,1
1,1,1,1,12,34,6,1.347039623,1.365039573,0
1,1,1,1,6,29,2,1.245314937,1.192209504,0
0,1,1,1,1,27,1,3.226574389,3.227194871,0
0,1,0,1,1,31,1,3.276941216,3.318034458,0
0,1,1,1,1,36,1,1.359751533,1.326841223,0
1,1,0,1,12,31,12,3.197806806,3.135458257,0
0,1,1,1,12,28,12,1.434294631,1.417901386,0
1,1,1,1,1,31,1,1.376471364,1.356379401,0
0,1,1,1,1,27,1,1.612982068,1.634174693,0
0,1,0,1,6,30,6,1.875773116,1.750320424,0
1,1,0,1,12,25,12,3.179596635,3.094859682,0
0,1,1,0,1,28,1,3.36077603,3.492432629,0
0,1,1,1,12,27,12,2.169811357,2.232870881,0
1,1,1,1,1,29,1,2.073708159,1.95264282,0
1,1,0,1,1,22,1,2.910889512,2.765920096,1
0,1,0,1,1,28,1,4.189220343,4.164942874,0
0,1,0,1,6,28,6,3.541247468,3.526441954,0
0,1,0,1,12,26,12,3.236631825,3.106719181,0
0,1,1,1,1,29,1,1.031218793,1.006516753,0
1,1,1,1,12,29,12,0.915497215,0.911362819,0
0,1,1,1,6,29,6,0.307235226,0.326196021,0
1,1,1,1,6,37,6,2.602822666,2.737400216,0
0,1,0,1,1,32,1,1.67567387,1.694059428,0
1,1,0,1,1,28,1,1.953060204,1.366401231,1
1,0,1,1,1,33,1,0.794079826,0,1
1,1,1,1,6,36,6,1.932593154,1.909087002,0
1,1,0,1,1,28,1,2.193724335,1.984108737,0
1,0,1,0,1,32,1,1.394936884,1.459101364,0
1,1,1,1,1,28,1,2.413708391,2.677850986,0
1,0,1,1,6,33,6,0.56671741,0.591881952,0
1,1,0,1,1,28,1,0.903128057,0,1
0,1,1,1,1,32,1,1.833273196,1.871376262,0
0,1,1,1,6,26,6,1.180634797,1.205207778,0
0,1,0,0,1,32,1,2.061118172,2.135284327,0
1,0,1,1,1,31,1,0.35152753,0.396633373,0
1,0,0,1,1,27,1,0.498563833,1.364221564,1
1,1,0,1,12,33,12,0.555054845,0.448591142,0
0,0,0,1,1,24,1,2.052276967,1.795961918,1
0,0,0,1,1,29,1,1.55171391,1.363933034,1
1,1,1,0,1,26,1,1.551064476,1.540433957,0
0,1,1,1,6,25,6,1.674182836,1.165804211,1
0,1,0,1,1,28,1,2.136714028,2.065028673,0
0,1,1,1,1,28,1,3.466586105,3.372885889,0
1,1,1,1,12,35,12,1.715430294,1.846310687,0
1,1,0,1,1,32,1,1.697852303,1.718299741,0
1,1,0,1,1,31,1,2.520171551,2.595602017,0
1,1,0,1,1,30,1,2.80347495,2.8579356,0
0,1,1,1,6,27,5,1.531032351,2.011962737,1
0,0,0,1,1,28,1,2.339477669,2.28303526,0
0,0,0,1,1,28,1,2.461840194,2.391254484,0
1,1,1,0,12,26,10,2.572977506,2.444286553,0
1,1,0,1,1,27,1,0.992835291,0.184393657,1
0,1,1,1,12,28,4,3.96482063,3.957143407,0
1,1,1,1,6,32,6,0.799758425,0.728868339,0
0,1,0,1,1,32,1,1.308160797,1.279804333,0
0,1,1,1,1,28,1,0.637763369,0.573177418,0
0,1,1,1,12,30,12,2.534634194,2.555264345,0
1,1,0,1,1,30,1,1.937276932,2.011021461,0
1,1,0,1,1,30,1,1.010424709,0.154222512,1
0,1,0,1,1,31,1,1.189040981,0.179063086,1
0,1,0,1,1,26,1,0.251869401,0.315941124,0
0,1,1,1,12,27,11,3.150396403,2.991142984,0
0,1,0,1,1,32,1,1.510899091,1.461914558,0
0,0,1,1,6,28,5,1.307019673,0.833061827,1
1,1,0,1,1,24,1,1.927715668,0.762551563,1
1,1,0,1,1,35,1,2.697339285,2.617989983,0
1,1,0,1,1,28,1,1.868082719,1.752838555,1
1,1,0,1,1,33,1,1.183610694,1.013930194,0
1,1,1,1,12,34,12,0.580735535,0.384805499,0
0,1,1,1,1,29,1,2.09999033,1.590935194,1
0,1,0,1,6,29,6,2.171322144,2.147964303,0
1,0,1,1,6,26,6,1.66967584,1.708775945,0
1,1,0,1,1,27,1,2.154770389,1.924900536,1
0,1,1,1,12,27,12,2.259230007,2.284221281,0
1,1,0,1,1,29,1,1.649245397,1.87194349,1
0,1,0,1,1,32,1,1.766180609,1.54960056,0
0,1,1,1,6,28,6,1.260939667,1.323536912,0
1,1,1,1,12,32,12,2.884055367,3.042388102,0
0,1,0,1,12,35,12,1.967537266,1.757958581,0
0,1,1,1,6,31,6,2.296724137,2.171891585,0
1,1,0,1,1,24,1,2.594456039,2.537909154,0
0,1,1,1,1,32,1,1.293132476,1.448959312,0
0,0,0,1,1,29,1,1.271276108,0.298217165,1
1,1,0,1,6,31,6,1.601460273,1.47652639,0
1,1,0,1,1,33,1,2.225282015,2.210900439,0
1,1,1,1,12,31,12,1.416378417,1.341990509,0
0,1,1,1,1,26,1,0.80553702,0.348243654,1
1,0,1,1,1,23,1,1.554295813,0.338969142,1
1,1,1,1,12,31,12,0.397328732,0.290469414,0
0,1,1,1,12,31,12,1.118889317,1.204221681,0
0,0,1,1,12,29,11,1.935547001,1.746064403,0
0,0,1,1,1,23,1,1.52159921,1.123816586,1
1,0,0,1,1,34,1,3.317759047,3.386539578,0
1,1,1,1,1,28,1,0.676860715,0.34046452,1
1,1,0,1,1,36,1,1.803165005,1.851818007,0
1,1,1,1,1,30,1,3.463495338,3.496181462,0
0,0,1,1,1,30,1,1.411775061,1.341410654,0
1,1,0,1,1,33,1,1.029670683,0.906168245,0
0,1,1,0,1,27,1,1.630829686,1.620165111,0
0,1,1,1,1,34,1,2.620523462,2.605641417,0
1,0,1,1,1,29,1,0.500420848,0.503047472,0
1,1,1,1,1,35,1,0.723881248,0.622303649,0
1,0,1,1,1,23,1,1.468258128,0.290797695,1
0,1,1,1,6,32,4,1.674635815,1.548417457,0
1,1,0,1,1,37,1,0.269586486,0.390217108,0
1,1,0,1,1,28,1,1.085711243,0.33777391,1
1,1,1,1,12,30,9,3.07827025,3.080804106,0
0,0,1,0,1,27,1,1.440937498,0.666204442,1
1,1,1,1,1,30,1,4.953290172,4.909601721,0
1,1,0,1,1,27,1,3.389635811,3.372001924,0
1,1,1,1,12,29,12,2.316926987,2.251350493,0
0,1,1,1,12,29,7,0,0,0
1,1,1,1,12,35,11,2.403822743,2.319701071,0
0,1,1,1,12,28,12,2.636098543,2.750648754,0
1,1,1,1,1,28,1,2.073799813,2.05310591,0
1,0,1,1,1,27,1,1.507271814,1.619779036,0
1,0,1,1,6,35,6,2.343683273,2.353763596,0
1,1,1,1,6,32,6,2.263838943,2.342150358,0
0,1,0,1,12,31,12,2.165441003,2.015751687,0
1,1,1,1,1,30,1,2.250106872,2.361833193,0
0,1,0,0,1,29,1,2.946670796,2.903270755,0
1,1,0,1,1,28,1,2.985110927,3.205686331,0
0,1,0,1,1,25,1,1.805476306,1.098345899,1
0,1,1,1,12,30,11,0.436682265,0.559272735,0
0,1,0,0,1,32,1,3.118453076,3.111619704,0
0,1,0,1,1,27,1,2.10398732,2.178061031,0
1,1,1,1,1,24,1,0.219775177,0.459291279,0
0,1,1,0,6,31,5,0.024234232,0.006731808,0
0,1,0,1,6,24,6,1.260000468,0,1
1,0,0,1,1,32,1,1.371932256,0.802262262,1
1,1,1,1,6,32,2,3.105692494,3.15566187,0
0,1,1,1,12,32,12,3.184781812,3.189812251,0
1,1,1,1,12,27,12,1.06027172,0.913766433,0
0,1,1,1,12,29,12,2.558637958,2.675682974,0
0,0,0,1,6,34,6,2.275602293,2.227547292,0
1,1,0,1,1,28,1,1.221539337,1.335013767,0
1,1,1,1,12,29,12,3.51333104,3.604801527,0
0,1,0,1,6,32,6,3.001785682,2.939286386,0
0,1,0,1,1,29,1,1.35743355,1.199090194,1
1,1,0,1,1,24,1,2.12982293,2.365650818,1
0,1,0,1,6,32,6,2.853048765,2.981907638,0
0,1,0,1,1,35,1,1.650391331,1.658654286,0
1,1,0,1,1,30,1,1.615810348,1.618872702,0
0,1,0,1,1,31,1,3.6690807,3.530957605,0
0,0,1,1,1,31,1,1.434439819,1.221894093,1
0,1,1,1,12,30,12,0.114333995,0.032348395,0
1,1,0,1,12,27,12,0.584701981,0.28652469,0
0,1,0,1,1,31,1,2.579234846,2.589998163,0
1,1,1,1,12,31,12,2.343583967,2.320693572,0
1,1,0,0,1,25,1,2.061512797,2.081159535,0
0,1,1,1,1,26,1,0.948815069,0.989221639,0
1,1,0,1,6,29,6,3.304713801,3.183725242,0
1,1,0,1,1,26,1,1.177388603,0.447437084,1
1,1,0,1,1,24,1,0.66241864,0.708296342,0
1,1,1,1,12,34,12,0.332450264,0.399928633,0
0,0,1,1,1,23,1,1.474051467,1.725481903,1
1,0,0,1,1,31,1,0.675128933,0.695647961,1
0,0,1,0,1,30,1,1.158453714,0,1
0,1,1,1,1,27,1,0.886548038,0.523345095,1
1,1,1,1,12,32,12,2.124864215,2.069892312,0
1,1,1,0,1,28,1,4.545647851,4.649258552,0
0,0,0,1,1,36,1,3.621083536,3.673441915,0
1,1,0,1,12,34,12,3.097519995,2.899263032,0
0,1,1,1,12,30,9,2.478373354,2.480749798,0
1,1,1,1,6,31,6,3.378170791,3.639347254,0
0,1,1,1,12,32,11,2.737337726,2.75011034,0
1,1,0,1,1,33,1,1.228627211,1.101622597,0
1,1,0,1,1,22,1,1.64904586,1.642024055,1
1,1,0,1,6,27,6,2.066077829,2.232918613,0
1,1,0,1,1,29,1,3.735185167,3.699560328,0
0,1,0,1,6,34,6,2.439906486,2.481914927,0
0,1,1,1,12,24,12,0.731377304,0.581817082,0
1,0,0,1,1,29,1,1.681571914,1.648239849,0
0,1,1,0,6,35,6,2.963717479,2.977064441,0
1,1,0,1,6,29,6,1.109064643,1.057100141,0
0,0,0,1,1,29,1,0.986671522,1.201751217,1
0,0,0,1,1,30,1,2.865855559,2.85702531,0
0,0,0,1,1,26,1,1.052411655,1.254938916,0
1,1,0,1,6,36,6,2.603910386,2.43698728,0
0,1,1,1,1,24,1,0.372101281,0.437770315,0
0,1,0,0,1,32,1,1.205005245,0.830814174,1
1,1,0,1,6,34,6,1.468672393,1.521148237,0
1,0,1,1,1,25,1,1.524573557,0.693334049,1
1,1,1,1,12,30,9,0.987552546,0.874789721,0
0,1,0,1,6,28,6,0.299677353,0.144826222,0
0,1,1,1,1,27,1,3.44158509,3.424157282,0
0,1,0,1,12,28,9,2.007951023,1.943848967,0
0,1,0,1,1,28,1,1.792843505,1.640326575,0
1,1,0,1,1,32,1,3.088067508,3.106312948,0
0,1,0,1,6,32,6,1.892168906,1.995354761,0
0,1,1,1,6,30,6,2.240790266,2.305899545,0
0,1,1,1,1,26,1,0.494131744,0.131048851,1
0,1,1,1,12,29,12,0.560012749,0.679758777,0
0,1,1,1,12,30,12,1.349990424,1.454709623,0
0,1,1,1,1,27,1,2.53678459,2.673716536,0
0,1,1,1,1,31,1,1.432409837,1.457745724,0
1,1,0,1,1,31,1,0.686252404,0.556894859,1
0,0,0,1,6,24,6,2.319717955,2.154909109,0
0,1,0,1,1,32,1,2.532945511,2.645681069,0
1,1,1,1,1,29,1,1.947057699,1.833149744,0
1,1,0,1,1,33,1,1.32809853,1.087574585,0
0,1,0,1,1,30,1,0.597995929,0.570218399,0
1,1,0,1,12,28,12,2.706695183,2.524897983,0
0,1,0,1,1,30,1,3.243121934,3.226381898,0
0,1,1,1,12,30,12,1.83085157,2.016737628,0
1,1,0,1,1,29,1,2.400498822,2.367647434,0
0,1,0,1,1,31,1,1.143108572,1.138117451,0
0,0,1,1,1,25,1,0.273747745,0,1
1,1,1,1,1,33,1,0.68702326,0.75003404,0
0,1,0,1,6,24,6,4.58892473,4.586912879,0
1,1,1,1,1,33,1,2.882010125,2.665559822,0
1,1,0,0,1,28,1,1.800327751,1.8712737,1
1,1,0,1,6,25,6,2.16054055,1.6263467,1
0,1,0,1,1,31,1,1.36645142,1.295816922,0
1,1,0,1,1,25,1,1.043586346,0.939373354,1
0,1,0,0,12,28,11,1.552635317,1.571465521,0
0,1,1,1,12,34,12,2.744279503,2.638702212,0
1,1,0,1,1,35,1,2.317919547,2.33785789,0
1,1,0,1,1,33,1,2.855525722,2.233338648,1
0,1,1,1,12,32,12,2.37845276,2.030108541,0
0,1,0,1,6,25,6,1.467077299,0.352875161,1
1,0,0,1,1,27,1,2.945339721,3.132315507,0
1,1,1,1,12,33,12,0.008823885,0.025864436,0
1,1,0,0,12,31,11,1.185569331,1.171130963,0
1,1,0,1,1,34,1,0.705544446,0.608226734,0
0,1,1,1,1,30,1,0,0,0
0,1,0,1,6,35,6,0.964872837,0.958706054,0
1,1,0,1,1,26,1,0.956089092,0.742982886,1
1,1,1,1,6,32,6,2.656839025,2.691175692,0
0,0,0,0,1,29,1,0,0,1
0,1,0,1,1,31,1,2.23667581,2.110753169,1
1,1,0,1,1,35,1,3.038233292,3.019852999,0
0,1,1,1,1,26,1,0.931923337,0.889275189,0
0,1,1,1,12,31,10,2.730374818,2.764501857,0
1,1,0,1,6,28,6,2.794152996,2.795515383,0
1,1,0,1,12,26,12,3.160284571,3.256258425,0
1,1,0,1,6,36,6,2.994210455,2.949120339,0
1,1,0,1,1,32,1,3.060086055,2.934992926,0
0,1,1,1,12,33,10,0.766661506,0.788920387,0
1,1,1,1,12,30,12,1.700645066,1.743677276,0
1,1,0,1,12,29,12,2.671497052,2.890702031,0
1,1,1,1,1,28,1,2.334654381,2.040574665,1
1,1,1,1,12,26,12,3.209009597,3.348444625,0
0,1,0,1,1,24,1,1.249689608,0.569173481,1
1,1,0,1,12,35,12,1.212013533,1.49697798,0
0,1,1,1,6,33,6,4.210083987,4.293216447,0
0,1,1,1,1,26,1,2.330229557,1.440559794,1
0,0,0,1,6,32,6,2.614044985,2.687198752,0
1,1,0,1,1,30,1,0.456551326,0,1
1,1,0,1,1,27,1,1.205260433,0.694551996,1
0,1,0,1,12,28,12,2.666476971,2.619891652,0
0,1,0,1,1,32,1,0.902544311,0.889992882,0
0,1,1,1,1,33,1,2.712807335,2.479797947,1
0,1,0,1,6,31,4,1.254543491,1.312805586,1
0,1,1,1,12,31,11,0.849582347,0.876414307,0
1,1,0,1,6,30,6,3.643339681,3.493385543,0
0,1,1,1,6,33,6,1.651418518,1.741927363,0
1,1,1,1,1,32,1,1.27224167,0.600755016,1
0,0,1,1,1,35,1,1.411371631,1.14103789,1
0,0,1,0,1,26,1,3.350751251,3.259371578,0
0,1,0,1,6,38,6,2.637362102,2.643270804,0
1,0,1,1,1,33,1,2.204236439,2.097056182,0
1,0,1,1,1,32,1,2.265331338,2.278672591,0
1,1,1,1,12,33,12,1.718790467,1.853020418,0
0,0,0,1,1,30,1,0.734402265,0,1
0,1,0,1,12,32,11,1.580600885,1.52216622,0
1,1,0,1,1,28,1,2.520675421,2.549357146,0
1,1,1,0,12,28,11,1.554574718,1.50394572,0
0,0,1,1,12,28,11,2.813003669,2.809436335,0
0,1,1,1,12,29,12,1.183806909,1.347358451,0
0,1,1,1,12,28,9,1.063843043,1.107244942,0
0,1,0,1,1,25,1,1.652452879,1.23681156,1
1,1,0,1,1,28,1,1.432621728,0,1
0,0,1,1,1,26,1,0.858651437,0.821566544,1
0,1,0,1,1,18,1,2.255383025,1.109729334,1
1,1,0,1,1,30,1,2.198064449,2.149540612,0
1,1,1,0,12,32,12,1.561675053,1.620217984,0
0,1,0,1,12,33,10,1.685343393,1.695335189,0
0,1,1,1,12,33,12,3.466005418,3.341119089,0
1,1,1,1,6,31,6,0.521156284,0.568742383,0
0,1,1,1,12,31,10,1.982169419,2.042311257,0
0,1,1,1,1,32,1,0.081833594,0.190843876,0
0,1,1,1,1,30,1,2.265575833,2.313351733,0
0,0,1,1,1,21,1,0.696584631,0,1
0,1,1,1,6,34,6,0,0.004447877,0
1,1,1,0,1,27,1,2.26084001,0.838987923,1
1,1,1,1,1,31,1,2.053784181,1.915962132,0
0,1,1,1,12,29,12,2.830389878,2.986224511,0
0,1,0,1,6,35,6,0.714112951,0.739324765,0
1,0,1,1,1,30,1,2.095735045,2.241551161,0
0,1,0,0,1,38,1,2.229831618,1.653470421,1
0,1,0,1,1,27,1,1.225120549,1.017635871,1
0,1,1,1,6,25,6,2.386860462,2.513287787,1
1,0,1,1,1,24,1,1.671651155,0.564171731,1
1,0,1,1,6,29,2,1.815327553,1.88898113,0
1,1,1,1,6,37,6,2.617324978,2.663708076,0
1,1,1,1,6,37,6,2.392331867,2.623619043,0
0,1,1,1,12,30,10,3.320792841,3.375961947,0
1,1,1,1,1,30,1,1.642802548,1.525557077,0
0,1,1,1,1,29,1,2.061576947,2.091823827,0
1,1,1,1,6,26,6,1.315297321,0.563416027,1
1,0,1,1,12,33,12,3.475359977,3.345928323,0
1,1,1,1,1,27,1,1.00689563,0,1
0,1,1,1,12,27,8,2.392605162,2.4329683,0
1,1,1,1,1,31,1,0.789709638,0.238122612,1
